Source,Source Name,Target,Target Name,Weight,Type
10000457,Francis Babington,10009320,Matthew Parker,32,Undirected
10000457,Francis Babington,10010661,Thomas Sampson,59,Undirected
10000457,Francis Babington,10012122,Mary Tudor,49,Undirected
10000458,Gervase Babington,10000460,John Babington,46,Undirected
10000458,Gervase Babington,10000596,Richard Bancroft,57,Undirected
10000458,Gervase Babington,10001067,Thomas Bilson,53,Undirected
10000458,Gervase Babington,10001099,William Bishop,16,Undirected
10000458,Gervase Babington,10001521,Nicholas Breton,28,Undirected
10000458,Gervase Babington,10001620,Hugh Broughton,43,Undirected
10000458,Gervase Babington,10001621,Richard Broughton,45,Undirected
10000458,Gervase Babington,10002249,Robert Cecil,79,Undirected
10000458,Gervase Babington,10002279,John Chamberlain,61,Undirected
10000458,Gervase Babington,10002450,Thomas Churchyard,41,Undirected
10000458,Gervase Babington,10002553,Henry Clifford,42,Undirected
10000458,Gervase Babington,10002896,William Cotton,44,Undirected
10000458,Gervase Babington,10003469,Robert Devereux,55,Undirected
10000458,Gervase Babington,10003652,George Downham,21,Undirected
10000458,Gervase Babington,10003912,Stephen Egerton,23,Undirected
10000458,Gervase Babington,10004400,Richard Fletcher,14,Undirected
10000458,Gervase Babington,10004561,Abraham Fraunce,41,Undirected
10000458,Gervase Babington,10004563,Edmund Freake,38,Undirected
10000458,Gervase Babington,10004917,Francis Godwin,24,Undirected
10000458,Gervase Babington,10004931,Godfrey Goldsborough,46,Undirected
10000458,Gervase Babington,10005201,Fulke Greville,62,Undirected
10000458,Gervase Babington,10005397,Joseph Hall,16,Undirected
10000458,Gervase Babington,10005533,John Harington,15,Undirected
10000458,Gervase Babington,10005534,John Harington,16,Undirected
10000458,Gervase Babington,10005535,John Harington,21,Undirected
10000458,Gervase Babington,10005536,John Harington,24,Undirected
10000458,Gervase Babington,10005537,John Harington,17,Undirected
10000458,Gervase Babington,10005631,Richard Harvey,45,Undirected
10000458,Gervase Babington,10005646,Francis Hastings,32,Undirected
10000458,Gervase Babington,10005664,Christopher Hatton,42,Undirected
10000458,Gervase Babington,10005829,Henry Herbert,45,Undirected
10000458,Gervase Babington,10005836,Mary Herbert,56,Undirected
10000458,Gervase Babington,10006058,Robert Holgate,21,Undirected
10000458,Gervase Babington,10008268,Marmaduke Middleton,43,Undirected
10000458,Gervase Babington,10009178,John Overall,43,Undirected
10000458,Gervase Babington,10009573,John Perkins,36,Undirected
10000458,Gervase Babington,10009694,Lewis Pickering,55,Undirected
10000458,Gervase Babington,10009873,David Powel,12,Undirected
10000458,Gervase Babington,10010525,Anthony Rudd,13,Undirected
10000458,Gervase Babington,10010950,Leonell Sharpe,21,Undirected
10000458,Gervase Babington,10011091,Philip Sidney,71,Undirected
10000458,Gervase Babington,10011226,Miles Smith,52,Undirected
10000458,Gervase Babington,10011372,Edmund Spenser,15,Undirected
10000458,Gervase Babington,10011459,John Stanhope,27,Undirected
10000458,Gervase Babington,10011583,John Still,42,Undirected
10000458,Gervase Babington,10011619,John Stow,41,Undirected
10000458,Gervase Babington,10011624,Edward Stradling,17,Undirected
10000458,Gervase Babington,10011625,Edward Stradling,17,Undirected
10000458,Gervase Babington,10011681,James Stuart,28,Undirected
10000458,Gervase Babington,10012063,Walter Travers,42,Undirected
10000458,Gervase Babington,10012069,John Tregonwell,32,Undirected
10000458,Gervase Babington,10012117,Elizabeth Tudor,72,Undirected
10000458,Gervase Babington,10012774,William Whitaker,28,Undirected
10000458,Gervase Babington,10012775,William Whitaker,15,Undirected
10000458,Gervase Babington,10012827,John Whitgift,99,Undirected
10000458,Gervase Babington,10012882,Thomas Wiliems,26,Undirected
10000458,Gervase Babington,10013129,Anthony Wotton,20,Undirected
10000458,Gervase Babington,10013132,Henry Wotton,41,Undirected
10000458,Gervase Babington,10013155,Robert Wright,13,Undirected
10000458,Gervase Babington,10013156,Robert Wright,23,Undirected
10000458,Gervase Babington,10013157,Robert Wright,20,Undirected
10000458,Gervase Babington,10013172,Mary Wroth,59,Undirected
10000459,Humphrey Babington,10000719,Isaac Barrow,16,Undirected
10000459,Humphrey Babington,10000720,Isaac Barrow,39,Undirected
10000459,Humphrey Babington,10002688,John Collins,28,Undirected
10000459,Humphrey Babington,10002689,John Collins,31,Undirected
10000459,Humphrey Babington,10008812,Isaac Newton,94,Undirected
10000459,Humphrey Babington,10010675,Robert Sanderson,45,Undirected
10000460,John Babington,10004069,Mary Eyre,49,Undirected
10000460,John Babington,10008965,Nathaniel Nye,61,Undirected
10000460,John Babington,10012827,John Whitgift,30,Undirected
10000462,Ralph Babthorpe,10000465,William Babthorpe,70,Undirected
10000462,Ralph Babthorpe,10005648,Henry Hastings,16,Undirected
10000462,Ralph Babthorpe,10011681,James Stuart,18,Undirected
10000462,Ralph Babthorpe,10012524,Mary Ward,31,Undirected
10000463,William Babthorpe,10012116,Edward Tudor,48,Undirected
10000464,William Babthorpe,10002021,Edmund Campion,50,Undirected
10000464,William Babthorpe,10002251,William Cecil,28,Undirected
10000465,William Babthorpe,10001287,George Booth,16,Undirected
10000465,William Babthorpe,10004090,Brian Fairfax,18,Undirected
10000465,William Babthorpe,10004092,Charles Fairfax,12,Undirected
10000465,William Babthorpe,10004096,Henry Fairfax,41,Undirected
10000465,William Babthorpe,10005648,Henry Hastings,16,Undirected
10000465,William Babthorpe,10005828,George Herbert,16,Undirected
10000465,William Babthorpe,10011681,James Stuart,61,Undirected
10000465,William Babthorpe,10012524,Mary Ward,33,Undirected
10000465,William Babthorpe,10013300,Rupert ,17,Undirected
10000466,Daniel Bacheler,10003469,Robert Devereux,28,Undirected
10000466,Daniel Bacheler,10003470,Robert Devereux,26,Undirected
10000466,Daniel Bacheler,10003644,John Dowland,61,Undirected
10000466,Daniel Bacheler,10007151,Thomas Lant,46,Undirected
10000466,Daniel Bacheler,10010054,Frances Radcliffe,56,Undirected
10000466,Daniel Bacheler,10011091,Philip Sidney,39,Undirected
10000466,Daniel Bacheler,10011681,James Stuart,57,Undirected
10000466,Daniel Bacheler,10012492,Francis Walsingham,43,Undirected
10000466,Daniel Bacheler,10012493,Francis Walsingham,18,Undirected
10000467,John Bachiler,10000972,Gervase Benson,30,Undirected
10000467,John Bachiler,10001069,Stephen Bing,44,Undirected
10000467,John Bachiler,10002650,Charles Coleman,15,Undirected
10000467,John Bachiler,10002651,Edward Coleman,36,Undirected
10000467,John Bachiler,10005962,Roger Hill,11,Undirected
10000467,John Bachiler,10006305,Francis Howgill,12,Undirected
10000467,John Bachiler,10006499,Simon Ives,55,Undirected
10000467,John Bachiler,10007192,Henry Lawes,16,Undirected
10000467,John Bachiler,10009765,John Playford,39,Undirected
10000467,John Bachiler,10011052,James Shirley,24,Undirected
10000467,John Bachiler,10011613,John Story,42,Undirected
10000467,John Bachiler,10012817,Bulstrode Whitelocke,13,Undirected
10000468,William Backhouse,10001203,Humphrey Blunden,51,Undirected
10000468,William Backhouse,10001304,John Borlase,47,Undirected
10000468,William Backhouse,10002217,Charles Cavendish,25,Undirected
10000468,William Backhouse,10002218,Charles Cavendish,19,Undirected
10000468,William Backhouse,10002402,Robert Child,11,Undirected
10000468,William Backhouse,10002610,Thomas Codrington,14,Undirected
10000468,William Backhouse,10003383,Arthur Dee,27,Undirected
10000468,William Backhouse,10004477,William Forster,26,Undirected
10000468,William Backhouse,10005616,Samuel Hartlib,47,Undirected
10000468,William Backhouse,10005809,Thomas Henshaw,17,Undirected
10000468,William Backhouse,10005888,John Hewitt,31,Undirected
10000468,William Backhouse,10006012,Thomas Hobbes,18,Undirected
10000468,William Backhouse,10006447,Henry Hyde,47,Undirected
10000468,William Backhouse,10007531,William Lloyd,32,Undirected
10000468,William Backhouse,10007532,William Lloyd,15,Undirected
10000468,William Backhouse,10007876,Thomas Mainwaring,19,Undirected
10000468,William Backhouse,10008467,Henry More,11,Undirected
10000468,William Backhouse,10008468,Henry More,18,Undirected
10000468,William Backhouse,10008519,George Morley,36,Undirected
10000468,William Backhouse,10009450,Robert Payne,38,Undirected
10000468,William Backhouse,10009767,Robert Plot,23,Undirected
10000468,William Backhouse,10010357,John Robinson,11,Undirected
10000468,William Backhouse,10010358,John Robinson,12,Undirected
10000468,William Backhouse,10010979,Gilbert Sheldon,30,Undirected
10000468,William Backhouse,10011670,Charles Stuart,26,Undirected
10000468,William Backhouse,10012258,Henry Vaughan,21,Undirected
10000468,William Backhouse,10012268,Thomas Vaughan,45,Undirected
10000468,William Backhouse,10012739,George Wharton,74,Undirected
10000468,William Backhouse,10012748,Thomas Wharton,26,Undirected
10000468,William Backhouse,10013084,Anthony Wood,46,Undirected
10000469,Edward Backwell,10000606,John Banks,14,Undirected
10000469,Edward Backwell,10000607,John Banks,12,Undirected
10000469,Edward Backwell,10002144,George Carteret,18,Undirected
10000469,Edward Backwell,10002397,Francis Child,51,Undirected
10000469,Edward Backwell,10002517,Robert Clayton,27,Undirected
10000469,Edward Backwell,10002865,Alvaro Jacob da Costa,57,Undirected
10000469,Edward Backwell,10003656,George Downing,22,Undirected
10000469,Edward Backwell,10003771,John Duncombe,45,Undirected
10000469,Edward Backwell,10004048,Mary Evelyn,14,Undirected
10000469,Edward Backwell,10004530,Stephen Fox,69,Undirected
10000469,Edward Backwell,10007300,Richard Leigh,31,Undirected
10000469,Edward Backwell,10008531,John Morris,21,Undirected
10000469,Edward Backwell,10009386,Richard Parsons,24,Undirected
10000469,Edward Backwell,10009549,Samuel Pepys,74,Undirected
10000469,Edward Backwell,10010567,Tobias Rustat,38,Undirected
10000469,Edward Backwell,10010958,John Shaw,22,Undirected
10000469,Edward Backwell,10010959,John Shaw,26,Undirected
10000469,Edward Backwell,10011671,Charles Stuart,43,Undirected
10000469,Edward Backwell,10011683,James Stuart,18,Undirected
10000469,Edward Backwell,10011690,Mary Stuart,51,Undirected
10000469,Edward Backwell,10012384,Robert Vyner,97,Undirected
10000469,Edward Backwell,10012385,Thomas Vyner,95,Undirected
10000470,Anne Bacon,10000471,Anthony Bacon,73,Undirected
10000470,Anne Bacon,10000472,Edward Bacon,62,Undirected
10000470,Anne Bacon,10000473,Francis Bacon,85,Undirected
10000470,Anne Bacon,10000475,Francis Bacon,11,Undirected
10000470,Anne Bacon,10000479,Nathaniel Bacon,22,Undirected
10000470,Anne Bacon,10000483,Nicholas Bacon,52,Undirected
10000470,Anne Bacon,10001204,Thomas Blundeville,22,Undirected
10000470,Anne Bacon,10001719,George Buchanan,16,Undirected
10000470,Anne Bacon,10001782,John Burges,27,Undirected
10000470,Anne Bacon,10001962,William Camden,26,Undirected
10000470,Anne Bacon,10002248,Mildred Cecil,15,Undirected
10000470,Anne Bacon,10002249,Robert Cecil,15,Undirected
10000470,Anne Bacon,10002251,William Cecil,79,Undirected
10000470,Anne Bacon,10002357,John Cheke,26,Undirected
10000470,Anne Bacon,10002628,John Coke,36,Undirected
10000470,Anne Bacon,10002772,Anthony Cooke,79,Undirected
10000470,Anne Bacon,10002935,Richard Cox,36,Undirected
10000470,Anne Bacon,10002977,Thomas Cranmer,16,Undirected
10000470,Anne Bacon,10003803,Thomas Dusgate,64,Undirected
10000470,Anne Bacon,10003913,Thomas Egerton,23,Undirected
10000470,Anne Bacon,10004150,Nicholas Faunt,40,Undirected
10000470,Anne Bacon,10004349,William Fitzwilliam,12,Undirected
10000470,Anne Bacon,10004352,William Fitzwilliam,21,Undirected
10000470,Anne Bacon,10004684,Stephen Gardiner,42,Undirected
10000470,Anne Bacon,10004929,Arthur Golding,11,Undirected
10000470,Anne Bacon,10005199,Thomas Gresham,55,Undirected
10000470,Anne Bacon,10005217,Jane Grey,13,Undirected
10000470,Anne Bacon,10005351,Walter Haddon,50,Undirected
10000470,Anne Bacon,10005370,John Hales,11,Undirected
10000470,Anne Bacon,10005371,John Hales,26,Undirected
10000470,Anne Bacon,10006020,Thomas Hoby,27,Undirected
10000470,Anne Bacon,10006611,Henry Jerningham,53,Undirected
10000470,Anne Bacon,10006720,Benjamin Jonson,27,Undirected
10000470,Anne Bacon,10006900,Henry Killigrew,57,Undirected
10000470,Anne Bacon,10006904,Katherine Killigrew,77,Undirected
10000470,Anne Bacon,10008654,Wolfgang Musculus,35,Undirected
10000470,Anne Bacon,10008706,Thomas Nashe,27,Undirected
10000470,Anne Bacon,10008929,Thomas Norton,16,Undirected
10000470,Anne Bacon,10009320,Matthew Parker,67,Undirected
10000470,Anne Bacon,10009351,Katherine Parr,36,Undirected
10000470,Anne Bacon,10009479,George Peele,28,Undirected
10000470,Anne Bacon,10009480,James Peele,37,Undirected
10000470,Anne Bacon,10009501,William Pelham,12,Undirected
10000470,Anne Bacon,10009799,Reginald Pole,19,Undirected
10000470,Anne Bacon,10009835,John Popham,11,Undirected
10000470,Anne Bacon,10010022,George Puttenham,27,Undirected
10000470,Anne Bacon,10010299,Nicholas Ridley,28,Undirected
10000470,Anne Bacon,10010380,Robert Rochester,11,Undirected
10000470,Anne Bacon,10010509,Ralph Rowlett,42,Undirected
10000470,Anne Bacon,10010550,Elizabeth Russell,35,Undirected
10000470,Anne Bacon,10010554,John Russell,37,Undirected
10000470,Anne Bacon,10011139,Hugh Singleton,14,Undirected
10000470,Anne Bacon,10011692,John Stubbe,30,Undirected
10000470,Anne Bacon,10011708,Jane Suarez de Figueroa,44,Undirected
10000470,Anne Bacon,10012116,Edward Tudor,48,Undirected
10000470,Anne Bacon,10012122,Mary Tudor,34,Undirected
10000470,Anne Bacon,10012316,Pietro Martire Vermigli,28,Undirected
10000470,Anne Bacon,10012421,Edward Waldegrave,45,Undirected
10000470,Anne Bacon,10012760,George Whetstone,16,Undirected
10000470,Anne Bacon,10012869,Thomas Wilcox,41,Undirected
10000470,Anne Bacon,10013000,Robert Wingfield,19,Undirected
10000470,Anne Bacon,10013182,Thomas Wyatt,27,Undirected
10000471,Anthony Bacon,10000472,Edward Bacon,51,Undirected
10000471,Anthony Bacon,10000473,Francis Bacon,87,Undirected
10000471,Anthony Bacon,10000474,Francis Bacon,19,Undirected
10000471,Anthony Bacon,10000475,Francis Bacon,19,Undirected
10000471,Anthony Bacon,10000479,Nathaniel Bacon,22,Undirected
10000471,Anthony Bacon,10000483,Nicholas Bacon,83,Undirected
10000471,Anthony Bacon,10000503,Christopher Bagshaw,25,Undirected
10000471,Anthony Bacon,10000678,Barnabe Barnes,45,Undirected
10000471,Anthony Bacon,10001023,Peregrine Bertie,13,Undirected
10000471,Anthony Bacon,10001223,Thomas Bodley,43,Undirected
10000471,Anthony Bacon,10001302,Giulio Borgarucci,41,Undirected
10000471,Anthony Bacon,10001391,Nicholas Bownd,35,Undirected
10000471,Anthony Bacon,10001681,Edward Bruce,47,Undirected
10000471,Anthony Bacon,10001782,John Burges,57,Undirected
10000471,Anthony Bacon,10001962,William Camden,48,Undirected
10000471,Anthony Bacon,10002059,George Carew,31,Undirected
10000471,Anthony Bacon,10002150,Thomas Cartwright,11,Undirected
10000471,Anthony Bacon,10002249,Robert Cecil,77,Undirected
10000471,Anthony Bacon,10002251,William Cecil,18,Undirected
10000471,Anthony Bacon,10002270,Thomas Chaloner,18,Undirected
10000471,Anthony Bacon,10002271,Thomas Chaloner,17,Undirected
10000471,Anthony Bacon,10002272,Thomas Chaloner,13,Undirected
10000471,Anthony Bacon,10002279,John Chamberlain,69,Undirected
10000471,Anthony Bacon,10002576,William Clowes,20,Undirected
10000471,Anthony Bacon,10002712,John Colville,34,Undirected
10000471,Anthony Bacon,10002747,Henry Constable,49,Undirected
10000471,Anthony Bacon,10002772,Anthony Cooke,71,Undirected
10000471,Anthony Bacon,10002864,Richard Cosin,13,Undirected
10000471,Anthony Bacon,10002975,George Cranmer,24,Undirected
10000471,Anthony Bacon,10003193,Thomas D'Oylie,51,Undirected
10000471,Anthony Bacon,10003339,William Davison,14,Undirected
10000471,Anthony Bacon,10003469,Robert Devereux,75,Undirected
10000471,Anthony Bacon,10003470,Robert Devereux,35,Undirected
10000471,Anthony Bacon,10003644,John Dowland,30,Undirected
10000471,Anthony Bacon,10003677,Michael Drayton,35,Undirected
10000471,Anthony Bacon,10003707,William Drury,12,Undirected
10000471,Anthony Bacon,10003708,William Drury,12,Undirected
10000471,Anthony Bacon,10003747,Robert Dudley,44,Undirected
10000471,Anthony Bacon,10003830,Daniel Dyke,17,Undirected
10000471,Anthony Bacon,10003833,William Dyke,35,Undirected
10000471,Anthony Bacon,10004150,Nicholas Faunt,78,Undirected
10000471,Anthony Bacon,10004483,John Fortescue,44,Undirected
10000471,Anthony Bacon,10004501,David Foulis,78,Undirected
10000471,Anthony Bacon,10004834,George Gifford,11,Undirected
10000471,Anthony Bacon,10004835,George Gifford,15,Undirected
10000471,Anthony Bacon,10004929,Arthur Golding,20,Undirected
10000471,Anthony Bacon,10005199,Thomas Gresham,65,Undirected
10000471,Anthony Bacon,10005201,Fulke Greville,46,Undirected
10000471,Anthony Bacon,10005351,Walter Haddon,26,Undirected
10000471,Anthony Bacon,10005534,John Harington,20,Undirected
10000471,Anthony Bacon,10005535,John Harington,24,Undirected
10000471,Anthony Bacon,10005537,John Harington,12,Undirected
10000471,Anthony Bacon,10005627,Gabriel Harvey,37,Undirected
10000471,Anthony Bacon,10005700,Henry Hawkyns,52,Undirected
10000471,Anthony Bacon,10006020,Thomas Hoby,55,Undirected
10000471,Anthony Bacon,10006059,Raphael Holinshed,45,Undirected
10000471,Anthony Bacon,10006124,George Home,37,Undirected
10000471,Anthony Bacon,10006224,Jean Hotman,55,Undirected
10000471,Anthony Bacon,10006720,Benjamin Jonson,39,Undirected
10000471,Anthony Bacon,10006900,Henry Killigrew,43,Undirected
10000471,Anthony Bacon,10007599,Roderigo Lopez,49,Undirected
10000471,Anthony Bacon,10008204,Charles Merbury,48,Undirected
10000471,Anthony Bacon,10008516,Thomas Morison,53,Undirected
10000471,Anthony Bacon,10008957,Hector Nunes,33,Undirected
10000471,Anthony Bacon,10009052,Hugh O'Neill,22,Undirected
10000471,Anthony Bacon,10009262,Horatio Palavicino,20,Undirected
10000471,Anthony Bacon,10009373,Thomas Parry,73,Undirected
10000471,Anthony Bacon,10009374,William Parry,56,Undirected
10000471,Anthony Bacon,10009501,William Pelham,17,Undirected
10000471,Anthony Bacon,10009571,Antonio Perez,13,Undirected
10000471,Anthony Bacon,10009592,Robert Persons,41,Undirected
10000471,Anthony Bacon,10009644,Thomas Phelippes,63,Undirected
10000471,Anthony Bacon,10009805,Robert Poley,49,Undirected
10000471,Anthony Bacon,10009835,John Popham,20,Undirected
10000471,Anthony Bacon,10009987,John Puckering,50,Undirected
10000471,Anthony Bacon,10010039,Francis Quarles,48,Undirected
10000471,Anthony Bacon,10010073,John Rainolds,25,Undirected
10000471,Anthony Bacon,10010078,Walter Ralegh,26,Undirected
10000471,Anthony Bacon,10010220,Edward Reynoldes,48,Undirected
10000471,Anthony Bacon,10010509,Ralph Rowlett,40,Undirected
10000471,Anthony Bacon,10011251,William Smith,17,Undirected
10000471,Anthony Bacon,10011322,Elizabeth Southwell,68,Undirected
10000471,Anthony Bacon,10011356,John Spelman,34,Undirected
10000471,Anthony Bacon,10011448,Anthony Standen,93,Undirected
10000471,Anthony Bacon,10011494,Ralph Starkey,14,Undirected
10000471,Anthony Bacon,10011547,Henry Stewart,49,Undirected
10000471,Anthony Bacon,10011681,James Stuart,75,Undirected
10000471,Anthony Bacon,10011754,Josuah Sylvester,51,Undirected
10000471,Anthony Bacon,10012038,Anne Townshend,13,Undirected
10000471,Anthony Bacon,10012117,Elizabeth Tudor,100,Undirected
10000471,Anthony Bacon,10012309,Horace Vere,52,Undirected
10000471,Anthony Bacon,10012492,Francis Walsingham,75,Undirected
10000471,Anthony Bacon,10012493,Francis Walsingham,33,Undirected
10000471,Anthony Bacon,10012869,Thomas Wilcox,42,Undirected
10000471,Anthony Bacon,10012924,Roger Williams,25,Undirected
10000471,Anthony Bacon,10013132,Henry Wotton,52,Undirected
10000471,Anthony Bacon,10013160,Thomas Wright,53,Undirected
10000471,Anthony Bacon,10013161,William Wright,11,Undirected
10000472,Edward Bacon,10000473,Francis Bacon,39,Undirected
10000472,Edward Bacon,10000474,Francis Bacon,18,Undirected
10000472,Edward Bacon,10000475,Francis Bacon,48,Undirected
10000472,Edward Bacon,10000479,Nathaniel Bacon,61,Undirected
10000472,Edward Bacon,10000480,Nathaniel Bacon,61,Undirected
10000472,Edward Bacon,10000481,Nathaniel Bacon,12,Undirected
10000472,Edward Bacon,10000483,Nicholas Bacon,45,Undirected
10000472,Edward Bacon,10001086,Samuel Bird,47,Undirected
10000472,Edward Bacon,10002150,Thomas Cartwright,51,Undirected
10000472,Edward Bacon,10002251,William Cecil,62,Undirected
10000472,Edward Bacon,10002772,Anthony Cooke,61,Undirected
10000472,Edward Bacon,10003058,Oliver Cromwell,19,Undirected
10000472,Edward Bacon,10004150,Nicholas Faunt,46,Undirected
10000472,Edward Bacon,10004737,Philip Gawdy,45,Undirected
10000472,Edward Bacon,10005199,Thomas Gresham,40,Undirected
10000472,Edward Bacon,10006020,Thomas Hoby,34,Undirected
10000472,Edward Bacon,10006900,Henry Killigrew,43,Undirected
10000472,Edward Bacon,10009320,Matthew Parker,64,Undirected
10000472,Edward Bacon,10009424,Simon Patrick,51,Undirected
10000472,Edward Bacon,10010554,John Russell,31,Undirected
10000472,Edward Bacon,10010555,John Russell,11,Undirected
10000472,Edward Bacon,10012038,Anne Townshend,43,Undirected
10000472,Edward Bacon,10012119,Henry Tudor,42,Undirected
10000472,Edward Bacon,10012122,Mary Tudor,43,Undirected
10000472,Edward Bacon,10012827,John Whitgift,42,Undirected
10000472,Edward Bacon,10013000,Robert Wingfield,43,Undirected
10000472,Edward Bacon,10013248,Henry Youll,40,Undirected
10000473,Francis Bacon,10000476,Jane Bacon,23,Undirected
10000473,Francis Bacon,10000479,Nathaniel Bacon,19,Undirected
10000473,Francis Bacon,10000480,Nathaniel Bacon,39,Undirected
10000473,Francis Bacon,10000481,Nathaniel Bacon,14,Undirected
10000473,Francis Bacon,10000483,Nicholas Bacon,79,Undirected
10000473,Francis Bacon,10000596,Richard Bancroft,54,Undirected
10000473,Francis Bacon,10000691,Benedict Barnham,66,Undirected
10000473,Francis Bacon,10000693,Francis Barnham,28,Undirected
10000473,Francis Bacon,10000810,Lewis Bayly,23,Undirected
10000473,Francis Bacon,10000816,Paul Baynes,25,Undirected
10000473,Francis Bacon,10000832,John Beale,25,Undirected
10000473,Francis Bacon,10000849,Francis Beaumont,17,Undirected
10000473,Francis Bacon,10000886,Thomas Bedingfield,12,Undirected
10000473,Francis Bacon,10000954,Anthony Benn,33,Undirected
10000473,Francis Bacon,10000960,John Bennet,15,Undirected
10000473,Francis Bacon,10000967,Elizabeth Bennett,16,Undirected
10000473,Francis Bacon,10001073,John Bingley,41,Undirected
10000473,Francis Bacon,10001181,Charles Blount,20,Undirected
10000473,Francis Bacon,10001183,Christopher Blount,30,Undirected
10000473,Francis Bacon,10001204,Thomas Blundeville,27,Undirected
10000473,Francis Bacon,10001221,Josias Bodley,31,Undirected
10000473,Francis Bacon,10001292,Robert Booth,25,Undirected
10000473,Francis Bacon,10001351,John Bourchier,28,Undirected
10000473,Francis Bacon,10001394,Robert Bowyer,28,Undirected
10000473,Francis Bacon,10001508,Nathanael Brent,18,Undirected
10000473,Francis Bacon,10001520,Thomas Bretnor,16,Undirected
10000473,Francis Bacon,10001521,Nicholas Breton,33,Undirected
10000473,Francis Bacon,10001524,Katherine Brettergh,21,Undirected
10000473,Francis Bacon,10001605,Henry Brooke,19,Undirected
10000473,Francis Bacon,10001621,Richard Broughton,30,Undirected
10000473,Francis Bacon,10001652,Lancelot Browne,17,Undirected
10000473,Francis Bacon,10001681,Edward Bruce,13,Undirected
10000473,Francis Bacon,10001782,John Burges,33,Undirected
10000473,Francis Bacon,10001783,Anthony Burgess,11,Undirected
10000473,Francis Bacon,10001794,Richard Burke,17,Undirected
10000473,Francis Bacon,10001856,Thomas Bushell,45,Undirected
10000473,Francis Bacon,10001904,William Byrd,21,Undirected
10000473,Francis Bacon,10001920,Charles Caesar,32,Undirected
10000473,Francis Bacon,10001956,George Calvert,41,Undirected
10000473,Francis Bacon,10002120,Robert Carr,88,Undirected
10000473,Francis Bacon,10002210,Salomon de Caus,38,Undirected
10000473,Francis Bacon,10002226,Thomas Cavendish,22,Undirected
10000473,Francis Bacon,10002249,Robert Cecil,93,Undirected
10000473,Francis Bacon,10002251,William Cecil,45,Undirected
10000473,Francis Bacon,10002270,Thomas Chaloner,15,Undirected
10000473,Francis Bacon,10002271,Thomas Chaloner,12,Undirected
10000473,Francis Bacon,10002279,John Chamberlain,65,Undirected
10000473,Francis Bacon,10002318,George Chapman,40,Undirected
10000473,Francis Bacon,10002550,George Clifford,11,Undirected
10000473,Francis Bacon,10002605,Thomas Cockson,25,Undirected
10000473,Francis Bacon,10002626,Edward Coke,100,Undirected
10000473,Francis Bacon,10002687,John Collins,22,Undirected
10000473,Francis Bacon,10002756,Edward Conway,15,Undirected
10000473,Francis Bacon,10002757,Edward Conway,18,Undirected
10000473,Francis Bacon,10002772,Anthony Cooke,53,Undirected
10000473,Francis Bacon,10002852,William Cornwallis,38,Undirected
10000473,Francis Bacon,10002858,Thomas Coryate,14,Undirected
10000473,Francis Bacon,10002912,Thomas Coventry,65,Undirected
10000473,Francis Bacon,10002918,John Cowell,14,Undirected
10000473,Francis Bacon,10002972,Lionel Cranfield,47,Undirected
10000473,Francis Bacon,10002983,William Crashawe,35,Undirected
10000473,Francis Bacon,10003009,Joseph Creswell,12,Undirected
10000473,Francis Bacon,10003013,Randolph Crewe,40,Undirected
10000473,Francis Bacon,10003014,Thomas Crewe,16,Undirected
10000473,Francis Bacon,10003193,Thomas D'Oylie,34,Undirected
10000473,Francis Bacon,10003224,Robert Dallington,13,Undirected
10000473,Francis Bacon,10003265,Henry Danvers,18,Undirected
10000473,Francis Bacon,10003266,Henry Danvers,13,Undirected
10000473,Francis Bacon,10003314,John Davies,32,Undirected
10000473,Francis Bacon,10003421,John Denham,18,Undirected
10000473,Francis Bacon,10003453,Edward Dering,17,Undirected
10000473,Francis Bacon,10003497,George Digby,22,Undirected
10000473,Francis Bacon,10003498,John Digby,12,Undirected
10000473,Francis Bacon,10003537,Robert Dixon,11,Undirected
10000473,Francis Bacon,10003542,William Dobson,27,Undirected
10000473,Francis Bacon,10003555,John Dodderidge,51,Undirected
10000473,Francis Bacon,10003637,Thomas Dove,11,Undirected
10000473,Francis Bacon,10003652,George Downham,14,Undirected
10000473,Francis Bacon,10003665,Francis Drake,20,Undirected
10000473,Francis Bacon,10003678,Cornelis Drebbel,50,Undirected
10000473,Francis Bacon,10003913,Thomas Egerton,40,Undirected
10000473,Francis Bacon,10003958,Henry Elsynge,22,Undirected
10000473,Francis Bacon,10004051,John Everard,13,Undirected
10000473,Francis Bacon,10004150,Nicholas Faunt,34,Undirected
10000473,Francis Bacon,10004188,Thomas Fenner,35,Undirected
10000473,Francis Bacon,10004223,Nicholas Ferrar,28,Undirected
10000473,Francis Bacon,10004270,Henry Finch,35,Undirected
10000473,Francis Bacon,10004272,John Finch,17,Undirected
10000473,Francis Bacon,10004371,William Fleetwood,70,Undirected
10000473,Francis Bacon,10004386,Thomas Fleming,28,Undirected
10000473,Francis Bacon,10004387,Thomas Fleming,24,Undirected
10000473,Francis Bacon,10004396,Giles Fletcher,31,Undirected
10000473,Francis Bacon,10004411,Edward Floyd,24,Undirected
10000473,Francis Bacon,10004497,Thomas Foster,30,Undirected
10000473,Francis Bacon,10004501,David Foulis,35,Undirected
10000473,Francis Bacon,10004525,John Fox,38,Undirected
10000473,Francis Bacon,10004568,Henry Frederick,24,Undirected
10000473,Francis Bacon,10004601,William Fulbecke,17,Undirected
10000473,Francis Bacon,10004609,Nicholas Fuller,25,Undirected
