Arthur Annesley,John Thompson,34
Arthur Annesley,George Touchet,19
Arthur Annesley,James Ussher,33
Arthur Annesley,Aubrey de Vere,30
Arthur Annesley,Hardress Waller,54
Arthur Annesley,William Waller,36
Arthur Annesley,William Waller,12
Arthur Annesley,Peter Walsh,18
Arthur Annesley,Bulstrode Whitelocke,33
Arthur Annesley,Richard Annesley,92
Arthur Annesley,Allen Apsley,16
Arthur Annesley,Richard Baxter,22
Arthur Annesley,John Bradshaw,35
Arthur Annesley,Alan Brodrick,33
Arthur Annesley,John Churchill,11
Arthur Annesley,Sarah Churchill,65
Arthur Annesley,George Cokayn,19
Arthur Annesley,Richard Cromwell,12
Arthur Annesley,Edward Dering,19
Arthur Annesley,Robert Ferguson,19
Arthur Annesley,Celia Fiennes,19
Arthur Annesley,Sidney Godolphin,33
Arthur Annesley,Thomas Hanmer,49
Arthur Annesley,Robert Harley,31
Arthur Annesley,John Hartopp,32
Arthur Annesley,Thomas Hobbes,12
Arthur Annesley,George I,14
Arthur Annesley,John Jennings,42
Arthur Annesley,Thomas Manby,27
Arthur Annesley,Charles Mohun,23
Arthur Annesley,Charles Morton,15
Arthur Annesley,Thomas Osborne,23
Arthur Annesley,Alexander Pope,26
Arthur Annesley,Richard Power,22
Arthur Annesley,John Reresby,21
Arthur Annesley,Nathaniel Resbury,34
Arthur Annesley,Catharine Sedley,46
Arthur Annesley,John Sheffield,30
Arthur Annesley,John Sheffield,18
Arthur Annesley,Algernon Sidney,12
Arthur Annesley,Robert Southwell,19
Arthur Annesley,Anne Stuart,17
Arthur Annesley,Frances Teresa Stuart,55
Arthur Annesley,James Stuart,37
Arthur Annesley,James Francis Edward Stuart,25
Arthur Annesley,John Thompson,56
Arthur Annesley,Charles Tottenham,51
Arthur Annesley,George Touchet,15
Arthur Annesley,Edward Vernon,42
Arthur Annesley,Peter Walsh,24
Arthur Annesley,William Winde,44
Arthur Annesley,Sophia ,26
Arthur Annesley,William ,49
Francis Annesley,Richard Boyle,36
Francis Annesley,Richard Boyle,17
Francis Annesley,Arthur Chichester,33
Francis Annesley,Arthur Chichester,20
Francis Annesley,Peter Courten,30
Francis Annesley,Charles Gerard,12
Francis Annesley,William Laud,20
Francis Annesley,Nicholas Lloyd,28
Francis Annesley,Adam Loftus,65
Francis Annesley,Roger Lort,43
Francis Annesley,Richard Mountague,13
Francis Annesley,James Perrot,51
Francis Annesley,Henry Power,50
Francis Annesley,John Stanhope,16
Francis Annesley,James Stuart,56
Francis Annesley,Thomas Wentworth,32
Richard Annesley,George Berkeley,28
Richard Annesley,John Bowes,62
Richard Annesley,Alan Brodrick,36
Richard Annesley,Sarah Churchill,46
Richard Annesley,Dennis Delane,48
Richard Annesley,George I,22
Richard Annesley,George II,27
Richard Annesley,John Sheffield,30
Richard Annesley,John Sheffield,17
Richard Annesley,John Shore,34
Richard Annesley,Edward Vernon,45
Samuel Annesley,Ralph Austen,28
Samuel Annesley,John Baber,18
Samuel Annesley,Walter Balcanquhall,40
Samuel Annesley,Thomas Barlow,68
Samuel Annesley,Thomas Barlow,12
Samuel Annesley,Thomas Barnardiston,25
Samuel Annesley,William Bates,37
Samuel Annesley,Richard Baxter,89
Samuel Annesley,Joseph Bennet,23
Samuel Annesley,Thomas Birch,14
Samuel Annesley,Chewning Blackmore,14
Samuel Annesley,Samuel Bourn,48
Samuel Annesley,Thomas Brand,43
Samuel Annesley,Andrew Bromhall,49
Samuel Annesley,John Burgess,33
Samuel Annesley,Gilbert Burnet,36
Samuel Annesley,Edmund Calamy,14
Samuel Annesley,Edmund Calamy,32
Samuel Annesley,John Collins,37
Samuel Annesley,Richard Cromwell,56
Samuel Annesley,Thomas Dangerfield,49
Samuel Annesley,Daniel Defoe,61
Samuel Annesley,John Denton,20
Samuel Annesley,Thomas Doolittle,23
Samuel Annesley,Roger Drake,51
Samuel Annesley,John Dunton,82
Samuel Annesley,John Eliot,17
Samuel Annesley,Samuel Fairclough,19
Samuel Annesley,John Fox,28
Samuel Annesley,William Fuller,22
Samuel Annesley,Theophilus Gale,17
Samuel Annesley,Charles Gildon,18
Samuel Annesley,Thomas Goodwin,11
Samuel Annesley,Thomas Gouge,52
Samuel Annesley,Nehemiah Grew,25
Samuel Annesley,John Gurdon,14
Samuel Annesley,George Hickes,51
Samuel Annesley,John Howe,35
Samuel Annesley,John Humfrey,19
Samuel Annesley,Thomas Jacombe,28
Samuel Annesley,Edward Lawrence,30
Samuel Annesley,Stephen Lobb,30
Samuel Annesley,Theophilus Lobb,18
Samuel Annesley,Thomas Mallory,63
Samuel Annesley,Thomas Mallory,13
Samuel Annesley,Thomas Manton,39
Samuel Annesley,Cotton Mather,50
Samuel Annesley,John Owen,15
Samuel Annesley,John Owen,37
Samuel Annesley,John Palmer,11
Samuel Annesley,Samuel Palmer,15
Samuel Annesley,Samuel Palmer,16
Samuel Annesley,Jane Papillon,15
Samuel Annesley,Richard Perrinchief,36
Samuel Annesley,William Petre,13
Samuel Annesley,William Petre,14
Samuel Annesley,Theophilus Polwhele,19
Samuel Annesley,John Quick,21
Samuel Annesley,Thomas Reynolds,11
Samuel Annesley,Samuel Rolls,44
Samuel Annesley,John Rowe,22
Samuel Annesley,Mary Rowlandson,44
Samuel Annesley,John Sheffield,25
Samuel Annesley,John Sheffield,15
Samuel Annesley,John Shower,11
Samuel Annesley,Thomas Sprat,13
Samuel Annesley,Joseph Stennett,39
Samuel Annesley,Anne Stuart,15
Samuel Annesley,Charles Stuart,53
Samuel Annesley,Charles Stuart,14
Samuel Annesley,James Stuart,47
Samuel Annesley,Nathaniel Taylor,26
Samuel Annesley,John Tillotson,21
Samuel Annesley,Nathaniel Vincent,53
Samuel Annesley,Susanna Wesley,86
Samuel Annesley,Philip Wharton,49
Samuel Annesley,William Whitaker,52
Samuel Annesley,John White,28
Samuel Annesley,John White,19
Samuel Annesley,John Wilkins,14
Samuel Annesley,Henry Wilkinson,37
Samuel Annesley,Daniel Williams,72
Samuel Annesley,Joseph Williamson,46
Samuel Annesley,Anthony Wood,68
Samuel Annesley,John Woodhouse,50
Peter Annet,Thomas Chubb,19
Peter Annet,George II,19
Peter Annet,Samuel Johnson,13
Peter Annet,Samuel Johnson,16
Peter Annet,John Leland,19
Peter Annet,Thomas Robinson,46
Peter Annet,Thomas Secker,56
Peter Annet,Matthew Tindal,46
Brian Anslay,Alexander Barclay,23
Brian Anslay,William Bonham,15
Brian Anslay,William Compton,22
Brian Anslay,Richard Empson,22
Brian Anslay,George Grey,41
Brian Anslay,Henry Grey,30
Brian Anslay,Richard Grey,38
Brian Anslay,William Harvey,57
Brian Anslay,Henry Pepwell,32
Brian Anslay,Thomas Petyt,18
Brian Anslay,William Shakespeare,57
Brian Anslay,Charles Somerset,24
Brian Anslay,Elizabeth Tudor,57
Brian Anslay,John Wayland,14
Brian Anslay,Henry Wyatt,30
George Anson,John Balchen,85
George Anson,Vere Beauclerk,72
George Anson,Martin Bladen,28
George Anson,Thomas Bligh,24
George Anson,Hugh Boscawen,27
George Anson,George Byng,57
George Anson,John Campbell,28
George Anson,John Campbell,13
George Anson,George Clinton,15
George Anson,Thomas Corbett,83
George Anson,James Cornewall,40
George Anson,Charles Cornwall,14
George Anson,Stephen DeLancey,45
George Anson,Heneage Finch,55
George Anson,Samson Gideon,48
George Anson,Nicholas Haddock,73
George Anson,Charles Hardy,21
George Anson,John Harris,12
George Anson,John Harris,15
George Anson,George Hay,54
George Anson,Francis Hosier,28
George Anson,William Legge,86
George Anson,John Leveson-Gower,47
George Anson,William Martin,30
George Anson,Thomas Mathews,53
George Anson,John Montagu,56
George Anson,George Murray,55
George Anson,John Norris,20
George Anson,John Norris,92
George Anson,Chaloner Ogle,51
George Anson,Henry Osborn,17
George Anson,George Parker,37
George Anson,Thomas Parker,37
George Anson,Thomas Parker,35
George Anson,William Parry,37
George Anson,Henry Pelham,19
George Anson,Thomas Pelham-Holles,22
George Anson,Edward Peyton,19
George Anson,Stephen Poyntz,32
George Anson,William Rowley,32
George Anson,George Shelvocke,23
George Anson,Edward Vernon,75
George Anson,Charles Wager,91
George Anson,Robert Walpole,61
George Anson,Isaac Watts,47
John Anstis,William Becket,47
John Anstis,Hans Willem Bentinck,53
John Anstis,John Bridges,25
John Anstis,Roger Burgoyne,12
John Anstis,John Burton,28
John Anstis,Spencer Compton,24
John Anstis,Nathaniel Curzon,54
John Anstis,William Dawes,16
John Anstis,Charles Eyston,34
John Anstis,Richard Fiddes,18
John Anstis,Robert Fysher,30
John Anstis,Roger Gale,52
John Anstis,Richard Gough,11
John Anstis,George Granville,14
John Anstis,Richard Graves,19
John Anstis,Thomas Hearne,60
John Anstis,Henry Howard,31
John Anstis,Henry Howard,18
John Anstis,Matthew Hutton,44
John Anstis,George I,49
John Anstis,George II,28
John Anstis,Mary King,43
John Anstis,Samuel Knight,40
John Anstis,Benjamin Langwith,34
John Anstis,Peter Le Neve,56
John Anstis,John Leake,51
John Anstis,William Lowndes,51
John Anstis,Michael Maittaire,51
John Anstis,Christopher Mickleton,30
John Anstis,James Mickleton,21
John Anstis,John Christopher Pepusch,44
John Anstis,Thomas Ruddiman,15
John Anstis,John Rushworth,27
John Anstis,John Rushworth,23
John Anstis,Hans Sloane,28
John Anstis,George Smith,49
John Anstis,William Stukeley,41
John Anstis,Thomas Tanner,22
John Anstis,Peter Thompson,61
John Anstis,Ralph Thoresby,34
John Anstis,John Vanbrugh,51
John Anstis,William Wake,19
John Anstis,Robert Walpole,25
John Anstis,George White,15
John Anstis,Thomas Wotton,36
Robert Anstruther,William Bedell,23
Robert Anstruther,George Calvert,23
Robert Anstruther,Dudley Carleton,44
Robert Anstruther,John Chamberlain,17
Robert Anstruther,Edward Clarke,42
Robert Anstruther,Edward Conway,11
Robert Anstruther,John Davenant,28
Robert Anstruther,John Durie,70
Robert Anstruther,Joseph Hall,20
Robert Anstruther,Samuel Hartlib,40
Robert Anstruther,William Laud,41
Robert Anstruther,Charles Morgan,18
Robert Anstruther,James Ramsay,16
Robert Anstruther,James Ramsay,16
Robert Anstruther,Thomas Roe,49
Robert Anstruther,Jean Scott,35
Robert Anstruther,Andrew Sinclair,75
Robert Anstruther,James Spens,79
Robert Anstruther,Robert Stewart,28
Robert Anstruther,Charles Stuart,62
Robert Anstruther,Charles Stuart,74
Robert Anstruther,James Stuart,65
Robert Anstruther,James Stuart,25
Robert Anstruther,Robert Swift,16
Robert Anstruther,John Taylor,50
Robert Anstruther,Henry Vane,14
Robert Anstruther,Henry Vane,56
Robert Anstruther,Horace Vere,39
Robert Anstruther,Henry Wilkinson,16
Robert Anstruther,Henry Wilkinson,22
William Anstruther,John Hamilton,15
William Anstruther,John Hamilton,37
William Anstruther,Colin Lindsay,52
William Anstruther,John Scott,62
Alessandro Antelminelli,John Kelyng,32
Alessandro Antelminelli,John Kelyng,23
Alessandro Antelminelli,Charles Stuart,54
Alessandro Antelminelli,James Stuart,55
Alessandro Antelminelli,Henry Wotton,55
Anthony Anthony,John Norton,48
Anthony Anthony,William Roy,48
Anthony Anthony,Edward Tudor,48
Anthony Anthony,Henry Tudor,47
Anthony Anthony,Anne ,48
Francis Anthony,John Anthony,87
Francis Anthony,Henry Atkins,38
Francis Anthony,Cecily Bulstrode,52
Francis Anthony,Gervase Clifton,15
Francis Anthony,Roger Cooke,54
Francis Anthony,John Cotta,69
Francis Anthony,Arthur Dee,55
Francis Anthony,Alexander Gil,18
Francis Anthony,Alexander Gil,22
Francis Anthony,Matthew Gwinne,72
Francis Anthony,Thomas Knyvett,50
Francis Anthony,Thomas Lake,50
Francis Anthony,Thomas Lant,47
Francis Anthony,Theodore Turquet de Mayerne,21
Francis Anthony,Richard Mulcaster,11
Francis Anthony,William Paddy,41
Francis Anthony,Thomas Ridgley,44
Francis Anthony,James Stuart,27
Francis Anthony,Raphael Thorius,21
Francis Anthony,William Whitaker,16
Francis Anthony,Timothy Willis,34
John Anthony,George Bower,41
John Anthony,John Shower,31
John Anthony,Charles Stuart,47
Robert Anton,William Browne,37
Robert Anton,William Herbert,20
Robert Anton,William Herbert,39
Robert Anton,William Shakespeare,45
Robert Anton,James Stuart,31
Giovanni Antonio Pellegrini,Giovanni Bagutti,50
Giovanni Antonio Pellegrini,Antonio Bellucci,46
Giovanni Antonio Pellegrini,Richard Boyle,44
Giovanni Antonio Pellegrini,Colen Campbell,34
Giovanni Antonio Pellegrini,Andrew Fountaine,45
Giovanni Antonio Pellegrini,Giuseppe Grisoni,31
Giovanni Antonio Pellegrini,Charles Howard,19
Giovanni Antonio Pellegrini,Charles Howard,11
Giovanni Antonio Pellegrini,Charles Howard,15
Giovanni Antonio Pellegrini,Antonio Joli,30
Giovanni Antonio Pellegrini,Marco Ricci,74
Giovanni Antonio Pellegrini,Sebastiano Ricci,28
Giovanni Antonio Pellegrini,Catherine Tofts,46
Thomas Anyan,Sebastian Benefield,36
Thomas Anyan,Thomas Bilson,36
Thomas Anyan,Robert Burhill,74
Thomas Anyan,Thomas Colepeper,36
Thomas Anyan,Lionel Cranfield,36
Thomas Anyan,Daniel Featley,41
Thomas Anyan,John Holt,36
Thomas Anyan,Thomas Jackson,38
Thomas Anyan,William Laud,35
Thomas Anyan,Richard Neile,36
Thomas Anyan,Barnabas Oley,41
Thomas Anyan,John Selden,35
Thomas Anyan,Gilbert Sheldon,38
Thomas Anyan,Algernon Sidney,19
Thomas Anyan,Charles Stuart,36
Thomas Anyan,James Stuart,17
Thomas Anyan,William Twisse,41
Thomas Anyan,Brian Twyne,36
Thomas Anyan,Richard Vaughan,25
Thomas Anyan,Richard Vaughan,11
Thomas Anyan,John Williams,31
Robert ap Huw,Henry Hughes,42
Robert ap Huw,Lewis Morris,42
Robert ap Huw,James Stuart,42
John ap John,John Burnyeat,79
John ap John,Walter Cradock,54
John ap John,Richard Davies,47
John ap John,George Fox,17
John ap John,George Fox,37
John ap John,Morgan Llwyd,54
John ap John,William Penn,47
Philip ap Rhys,Thomas Tallis,59
John Applebee,Daniel Defoe,56
John Applebee,John Gow,56
John Applebee,William Lee,56
John Applebee,Jonathan Wild,56
Henry Appleton,Richard Badiley,84
Henry Appleton,Owen Cox,56
Henry Appleton,Charles Longland,88
Henry Appleton,John Longland,54
Henry Appleton,Peregrine Pelham,50
Matthew Appleyard,Thomas Fairfax,32
Matthew Appleyard,Thomas Fairfax,13
Matthew Appleyard,Henry Hastings,56
Matthew Appleyard,Theophilus Hastings,52
Matthew Appleyard,George Lisle,52
Matthew Appleyard,Charles Stuart,16
Matthew Appleyard,Charles Stuart,20
Matthew Appleyard,Charles Stuart,17
Matthew Appleyard,Rupert ,52
Simon Appulby,William Bonde,54
Simon Appulby,Richard Fitzjames,54
Simon Appulby,Henry Tudor,54
Simon Appulby,Richard Whitford,54
Simon Appulby,Wynkyn de Worde,53
Allen Apsley,James Bagg,37
Allen Apsley,William Balfour,28
Allen Apsley,John Berkeley,61
Allen Apsley,John Berkeley,18
Allen Apsley,John Byron,60
Allen Apsley,John Chamberlain,44
Allen Apsley,William Chiffinch,32
Allen Apsley,Arabella Churchill,17
Allen Apsley,Charles Coleman,46
Allen Apsley,Henry Coventry,49
Allen Apsley,Oliver Cromwell,16
Allen Apsley,John Dalbier,28
Allen Apsley,Thomas Egerton,19
Allen Apsley,John Eliot,27
Allen Apsley,Robert Ferguson,25
Allen Apsley,Anne Halkett,35
Allen Apsley,John Hartopp,47
Allen Apsley,Robert Heath,11
Allen Apsley,Miles Hobart,35
Allen Apsley,Denzil Holles,20
Allen Apsley,John Hutchinson,88
Allen Apsley,John Hutchinson,47
Allen Apsley,Lucy Hutchinson,83
Allen Apsley,Anne Hyde,20
Allen Apsley,Edward Hyde,26
Allen Apsley,Edward Hyde,56
Allen Apsley,Henry Ireton,39
Allen Apsley,Henrietta Maria,49
Allen Apsley,Andrew Marvell,20
Allen Apsley,John Mohun,12
Allen Apsley,George More,28
Allen Apsley,John Murray,28
Allen Apsley,Archibald Napier,17
Allen Apsley,Henry Newton,23
Allen Apsley,John Owen,12
Allen Apsley,Thomas Povey,68
Allen Apsley,William Ramsay,45
Allen Apsley,Catharine Sedley,22
Allen Apsley,Charles Stuart,28
Allen Apsley,Charles Stuart,86
Allen Apsley,James Stuart,20
Allen Apsley,James Stuart,24
Allen Apsley,Benjamin Valentine,26
Allen Apsley,Thomas Wentworth,48
Allen Apsley,Anthony Wood,33
Peter Aram,Edward Blackett,60
Peter Aram,Thomas Gent,60
Peter Aram,George London,60
James Arbuckle,George Berkeley,39
James Arbuckle,George Berkeley,12
James Arbuckle,Joseph Boyse,35
James Arbuckle,Gershom Carmichael,67
James Arbuckle,John Clerk,19
James Arbuckle,Thomas Drennan,56
James Arbuckle,Samuel Haliday,46
James Arbuckle,Francis Hutcheson,85
James Arbuckle,Francis Hutchinson,35
James Arbuckle,Bernard Mandeville,63
James Arbuckle,Thomas Parker,34
James Arbuckle,Thomas Parker,20
James Arbuckle,Thomas Parnell,43
James Arbuckle,Alexander Pope,15
James Arbuckle,Allan Ramsay,43
James Arbuckle,John Simson,26
James Arbuckle,Hans Sloane,15
James Arbuckle,John Smith,11
James Arbuckle,John Smith,16
James Arbuckle,John Smith,13
James Arbuckle,John Smith,14
James Arbuckle,John Smith,12
James Arbuckle,John Stirling,47
James Arbuckle,John Toland,13
James Arbuckle,Robert Walpole,15
James Arbuckle,John Winstanley,42
James Arbuckle,James Wishart,28
James Arbuckle,William Wishart,49
James Arbuckle,Robert Wodrow,25
Alexander Arbuthnet,George Buchanan,19
Alexander Arbuthnet,David Calderwood,27
Alexander Arbuthnet,James Carmichael,24
Alexander Arbuthnet,Thomas Cartwright,12
Alexander Arbuthnet,John Douglas,20
Alexander Arbuthnet,George Hay,12
Alexander Arbuthnet,Robert Lekpreuik,72
Alexander Arbuthnet,David Lindsay,14
Alexander Arbuthnet,David Lindsay,20
Alexander Arbuthnet,David Lindsay,20
Alexander Arbuthnet,James MacGill,27
Alexander Arbuthnet,Andrew Melville,22
Alexander Arbuthnet,Robert Montgomery,18
Alexander Arbuthnet,Joseph Justus Scaliger,17
Alexander Arbuthnet,Henry Scrimgeour,24
Alexander Arbuthnet,Walter Travers,17
Alexander Arbuthnot,Thomas Bassandyne,41
Alexander Arbuthnot,George Buchanan,21
Alexander Arbuthnot,James Carmichael,12
Alexander Arbuthnot,John Douglas,19
Alexander Arbuthnot,George Hay,20
Alexander Arbuthnot,George Hay,21
Alexander Arbuthnot,James MacGill,27
Alexander Arbuthnot,Andrew Melville,63
Alexander Arbuthnot,Robert Montgomery,17
Alexander Arbuthnot,Joseph Justus Scaliger,16
Alexander Arbuthnot,Henry Scrimgeour,28
Alexander Arbuthnot,Thomas Smeaton,28
Alexander Arbuthnot,John Spottiswoode,15
Alexander Arbuthnot,James Stuart,14
Alexander Arbuthnot,Walter Travers,60
John Arbuthnot,Mary Barber,40
John Arbuthnot,Richard Bentley,47
John Arbuthnot,George Berkeley,16
John Arbuthnot,Martha Blount,86
John Arbuthnot,John Durant Breval,52
John Arbuthnot,John Bull,80
John Arbuthnot,Arthur Charlett,11
John Arbuthnot,Francis Charteris,27
John Arbuthnot,George Cheyne,79
John Arbuthnot,Johann Christoph Schmidt,48
John Arbuthnot,Francis Chute,31
John Arbuthnot,Catherine Cibber,28
John Arbuthnot,Colley Cibber,65
John Arbuthnot,William Congreve,36
John Arbuthnot,Alexander Cuming,16
John Arbuthnot,Edmund Curll,55
John Arbuthnot,William Diaper,25
John Arbuthnot,David Erskine,25
John Arbuthnot,John Flamsteed,78
John Arbuthnot,John Gay,97
John Arbuthnot,John Gay,51
John Arbuthnot,Maurice Greene,45
John Arbuthnot,David Gregorie,12
John Arbuthnot,David Gregory,60
John Arbuthnot,David Gregory,14
John Arbuthnot,Edmond Halley,59
John Arbuthnot,Robert Harley,67
John Arbuthnot,John Harris,16
John Arbuthnot,William Harrison,28
John Arbuthnot,George Hay,54
John Arbuthnot,Mary Hervey,18
John Arbuthnot,John Hobart,28
John Arbuthnot,John Holloway,20
John Arbuthnot,Henrietta Howard,71
John Arbuthnot,Robert Hunter,28
John Arbuthnot,George I,46
John Arbuthnot,George II,24
John Arbuthnot,Giles Jacob,41
John Arbuthnot,Jeffrey Jeffreys,27
John Arbuthnot,Benjamin Johnson,47
John Arbuthnot,Charles Johnson,56
John Arbuthnot,Erasmus Lewis,52
John Arbuthnot,Thomas Mansel,38
John Arbuthnot,Abigail Masham,21
John Arbuthnot,Richard Mead,26
John Arbuthnot,John Morgan,21
John Arbuthnot,John Morton,20
John Arbuthnot,Isaac Newton,83
John Arbuthnot,Adolphus Oughton,19
John Arbuthnot,Thomas Parnell,97
John Arbuthnot,William Pate,82
John Arbuthnot,Ambrose Philips,21
John Arbuthnot,William Pinkethman,49
John Arbuthnot,Archibald Pitcairne,37
John Arbuthnot,Alexander Pope,95
John Arbuthnot,Matthew Prior,23
John Arbuthnot,Thomas Prior,21
John Arbuthnot,Allan Ramsay,28
John Arbuthnot,Francis Robartes,47
John Arbuthnot,Anastasia Robinson,40
John Arbuthnot,Tancred Robinson,50
John Arbuthnot,Henry Sacheverell,30
John Arbuthnot,William Scott,20
John Arbuthnot,Abraham Sharp,31
John Arbuthnot,Thomas Sheridan,26
John Arbuthnot,George Smalridge,11
John Arbuthnot,Edward Southwell,51
John Arbuthnot,Henry St John,46
John Arbuthnot,Richard Steele,66
John Arbuthnot,James Stirling,43
John Arbuthnot,Anne Stuart,21
John Arbuthnot,James Francis Edward Stuart,13
John Arbuthnot,Jonathan Swift,100
John Arbuthnot,Lewis Theobald,46
John Arbuthnot,Matthew Tindal,44
John Arbuthnot,Robert Walpole,86
John Arbuthnot,John Wing,50
John Arbuthnot,William Wood,23
Robert Arbuthnott,Robert Baillie,18
Robert Arbuthnott,Robert Baillie,25
Robert Arbuthnott,James Balfour,43
Robert Arbuthnott,David Carnegie,43
Robert Arbuthnott,John Sinclair,43
Robert Arbuthnott,Charles Stuart,43
John Archdale,Joseph Blake,49
John Archdale,Thomas Cary,53
John Archdale,Edward Hyde,25
John Archdale,Alexander Spotswood,25
Richard Archdekin,Oliver Cromwell,45
Richard Archdekin,Peter Talbot,45
James Archer,George Carew,56
James Archer,Nicholas Comerford,49
James Archer,Philip Henslowe,36
James Archer,Peter Lombard,12
James Archer,Patrick O'Healy,47
James Archer,Robert Persons,18
James Archer,Nicholas Sander,22
James Archer,William Stanley,13
James Archer,Elizabeth Tudor,23
James Archer,Henry Walpole,22
James Archer,Peter White,31
John Archer,Robert Baillie,21
John Archer,Robert Baillie,37
John Archer,John Bond,11
John Archer,Matthew Boynton,20
John Archer,Leonard Busher,18
John Archer,Mary Cary,17
John Archer,Nicholas Crisp,11
John Archer,Thomas Edwards,16
John Archer,Thomas Edwards,54
John Archer,Christopher Feake,56
John Archer,Thomas Goodwin,54
John Archer,Thomas Goodwin,21
John Archer,Samuel Hartlib,54
John Archer,William Laud,54
John Archer,Henry Lawrence,17
John Archer,Philip Nye,60
John Archer,Richard Saltonstall,12
John Archer,Thomas Bouchier,19
John Archer,Matthew Boynton,30
John Archer,Thomas Browne,21
John Archer,Leonard Busher,23
John Archer,Mary Cary,22
John Archer,William Constable,15
John Archer,Miles Corbett,21
John Archer,John Crew,32
John Archer,Nicholas Crisp,14
John Archer,Richard Cromwell,15
John Archer,John Downham,26
John Archer,Thomas Goodwin,20
John Archer,Joseph Hall,15
John Archer,William King,11
John Archer,William King,30
John Archer,William King,13
John Archer,Henry Lawrence,30
John Archer,Joseph Mede,16
John Archer,Christopher Musgrave,18
John Archer,Philip Musgrave,31
John Archer,William Nicolson,18
John Archer,Francis North,15
John Archer,Simon Patrick,15
John Archer,William Pierrepont,26
John Archer,Nathaniel Rich,19
John Archer,Richard Saltonstall,19
John Archer,William Sherwin,30
John Archer,Richard Sibbes,16
John Archer,William Strong,26
John Archer,Charles Stuart,34
John Archer,James Stuart,21
John Archer,Ralph Thoresby,23
John Archer,Thomas Browne,17
John Archer,Miles Corbett,24
John Archer,Christopher Musgrave,16
John Archer,Philip Musgrave,21
John Archer,William Nicolson,16
John Archer,Simon Patrick,20
John Archer,Nathaniel Rich,18
John Archer,William Sherwin,18
John Archer,Charles Stuart,57
John Archer,James Stuart,19
John Archer,Ralph Thoresby,19
Simon Archer,William Brereton,16
Simon Archer,William Brereton,11
Simon Archer,John Bryan,36
Simon Archer,Jane Burdett,57
Simon Archer,Cassibelan Burton,22
Simon Archer,Ralph Burton,15
Simon Archer,Robert Burton,19
Simon Archer,William Burton,42
Simon Archer,William Burton,25
Simon Archer,William Burton,30
Simon Archer,William Camden,23
Simon Archer,Richard Carew,14
Simon Archer,Richard Carew,17
Simon Archer,James Cranford,13
Simon Archer,Oliver Cromwell,44
Simon Archer,Thomas Dugard,54
Simon Archer,John Dugdale,39
Simon Archer,Thomas Fairfax,16
Simon Archer,Thomas Goodwin,18
Simon Archer,Thomas Habington,67
Simon Archer,Christopher Hatton,13
Simon Archer,Edward Hyde,20
Simon Archer,John Ley,54
Simon Archer,William Lilly,13
Simon Archer,Henry Parker,40
Simon Archer,Samuel Roper,40
Simon Archer,John Saltmarsh,62
Simon Archer,Thomas Shirley,62
Simon Archer,Henry Spelman,34
Simon Archer,Richard St George,34
Simon Archer,George Thomason,27
Simon Archer,Francis Thynne,37
Simon Archer,John Tombes,34
Simon Archer,Anne Vaux,34
Simon Archer,Thomas White,12
Simon Archer,Thomas White,11
Simon Archer,Anthony Wood,12
Thomas Archer,Nicholas Bourne,53
Thomas Archer,Cuthbert Burby,17
Thomas Archer,Daniel Featley,11
Thomas Archer,John May,57
Thomas Archer,Rachel Speght,43
Thomas Archer,James Stuart,57
Thomas Archer,Joseph Swetnam,28
Thomas Archer,John Aubrey,51
Thomas Archer,Thomas Bowles,56
Thomas Archer,William Browne,51
Thomas Archer,John Chardin,41
Thomas Archer,Caius Gabriel Cibber,40
Thomas Archer,Celia Fiennes,41
Thomas Archer,James Gibbs,11
Thomas Archer,James Gibbs,26
Thomas Archer,David Hamilton,49
Thomas Archer,Nicholas Hawksmoor,64
Thomas Archer,George I,63
Thomas Archer,Francis Rous,53
Thomas Archer,William Russell,34
Thomas Archer,William Russell,14
Thomas Archer,Philip Sidney,51
Thomas Archer,Francis Smith,66
Thomas Archer,William Talman,85
Thomas Archer,Robert Walpole,14
Thomas Archer,William Wilson,14
Thomas Archer,William ,43
Edward Arden,Mary Arden,48
Edward Arden,William Cecil,23
Edward Arden,John Conway,18
Edward Arden,Robert Dudley,66
Edward Arden,Thomas Lucy,50
Edward Arden,William Shakespeare,15
Edward Arden,John Somerville,53
Edward Arden,Robert Throckmorton,46
Edward Arden,Elizabeth Tudor,45
Edward Arden,Francis Walsingham,14
Edward Arden,Thomas Wilkes,18
Mary Arden,Thomas Arden,55
Mary Arden,William Cecil,11
Mary Arden,William Cecil,11
Mary Arden,John Copley,51
Mary Arden,Thomas Dekker,31
Mary Arden,John Shakespeare,42
Mary Arden,William Shakespeare,20
Mary Arden,Robert Throckmorton,12
Mary Arden,Elizabeth Tudor,23
Thomas Arden,William Cecil,17
Thomas Arden,Thomas Cheyne,77
Thomas Arden,Thomas Finch,16
Thomas Arden,Elizabeth Howard,22
Thomas Arden,Henry Jerningham,16
Thomas Arden,Andrew Judde,13
Thomas Arden,William Lambarde,18
Thomas Arden,Thomas Moyle,22
Thomas Arden,Edward North,55
Thomas Arden,Henry Palmer,17
Thomas Arden,Henry Palmer,25
Thomas Arden,John Proctor,13
Thomas Arden,William Somerset,49
Thomas Arden,John Stow,89
Thomas Arden,Richard Turner,33
James Arderne,Thomas Cartwright,95
James Arderne,James Harrington,11
James Arderne,James Harrington,23
James Arderne,James Harrington,16
James Arderne,John Pearson,45
James Arderne,Charles Stuart,74
